algorithm,graph_id,nodes,edges,density,source,target,path_cost,runtime_ms,success,graph_source,run_type,expanded_nodes,edge_examinations,relaxations,path_evaluations,peak_memory_kb,seed,hmcr,par,hms,iterations
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,215.4407,True,synthetic,timing,,,,280,,37005,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,174.7067,True,synthetic,timing,,,,280,,37006,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,210.811,True,synthetic,timing,,,,280,,37007,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,243.6751,True,synthetic,timing,,,,280,,37008,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,178.0405,True,synthetic,timing,,,,280,,37009,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,201.8924,True,synthetic,timing,,,,280,,37010,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,199.5879,True,synthetic,timing,,,,280,,37011,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,198.8626,True,synthetic,timing,,,,280,,37012,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,200.7623,True,synthetic,timing,,,,280,,37013,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,211.5357,True,synthetic,timing,,,,280,,37014,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,216.2033,True,synthetic,timing,,,,280,,37015,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,235.1831,True,synthetic,timing,,,,280,,37016,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,73,211.1662,True,synthetic,timing,,,,280,,37017,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,223.0459,True,synthetic,timing,,,,280,,37018,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,208.6507,True,synthetic,timing,,,,280,,37019,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,153.079,True,synthetic,timing,,,,280,,37020,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,122,165.6057,True,synthetic,timing,,,,280,,37021,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,169.5654,True,synthetic,timing,,,,280,,37022,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,221.5482,True,synthetic,timing,,,,280,,37023,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,127,198.4892,True,synthetic,timing,,,,280,,37024,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,130,200.55,True,synthetic,timing,,,,280,,37025,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,200.6727,True,synthetic,timing,,,,280,,37026,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,130,156.5531,True,synthetic,timing,,,,280,,37027,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,156.9643,True,synthetic,timing,,,,280,,37028,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,163.3389,True,synthetic,timing,,,,280,,37029,0.8,0.3,30,250
harmony_search,v1000_sparse_seed37,1000,20895,sparse,0,999,11,470.8935,True,synthetic,memory,,,,280,635.453,37000,0.8,0.3,30,250
dijkstra,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,0.8058,True,synthetic,timing,46,5444,,,,,,,,
dijkstra,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,0.7263,True,synthetic,timing,46,5444,,,,,,,,
dijkstra,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,0.6095,True,synthetic,timing,46,5444,,,,,,,,
dijkstra,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,0.5878,True,synthetic,timing,46,5444,,,,,,,,
dijkstra,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,0.5944,True,synthetic,timing,46,5444,,,,,,,,
dijkstra,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,2.8545,True,synthetic,memory,46,5444,,,150.305,,,,,
bellman_ford,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,90.5282,True,synthetic,timing,,606280,7117,,,,,,,
bellman_ford,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,90.4456,True,synthetic,timing,,606280,7117,,,,,,,
bellman_ford,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,94.979,True,synthetic,timing,,606280,7117,,,,,,,
bellman_ford,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,91.8719,True,synthetic,timing,,606280,7117,,,,,,,
bellman_ford,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,95.3007,True,synthetic,timing,,606280,7117,,,,,,,
bellman_ford,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,824.7119,True,synthetic,memory,,606280,7117,,10359.328,,,,,
astar,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,0.9803,True,synthetic,timing,46,5444,,,,,,,,
astar,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,0.6817,True,synthetic,timing,46,5444,,,,,,,,
astar,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,0.662,True,synthetic,timing,46,5444,,,,,,,,
astar,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,0.7413,True,synthetic,timing,46,5444,,,,,,,,
astar,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,0.7335,True,synthetic,timing,46,5444,,,,,,,,
astar,v1000_moderate_seed11,1000,60628,moderate,0,999,5.0,4.4939,True,synthetic,memory,46,5444,,,202.438,,,,,
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,257.1796,True,synthetic,timing,,,,280,,11000,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,328.6685,True,synthetic,timing,,,,280,,11001,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,320.4287,True,synthetic,timing,,,,280,,11002,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,315.4707,True,synthetic,timing,,,,280,,11003,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,287.2318,True,synthetic,timing,,,,280,,11004,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,251.6623,True,synthetic,timing,,,,280,,11005,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,328.3391,True,synthetic,timing,,,,280,,11006,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,376.5136,True,synthetic,timing,,,,280,,11007,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,335.9097,True,synthetic,timing,,,,280,,11008,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,327.6451,True,synthetic,timing,,,,280,,11009,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,337.9076,True,synthetic,timing,,,,280,,11010,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,397.2215,True,synthetic,timing,,,,280,,11011,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,422.3881,True,synthetic,timing,,,,280,,11012,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,340.5212,True,synthetic,timing,,,,280,,11013,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,299.3237,True,synthetic,timing,,,,280,,11014,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,325.9875,True,synthetic,timing,,,,280,,11015,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,355.0152,True,synthetic,timing,,,,280,,11016,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,360.9299,True,synthetic,timing,,,,280,,11017,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,306.104,True,synthetic,timing,,,,280,,11018,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,332.1394,True,synthetic,timing,,,,280,,11019,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,400.905,True,synthetic,timing,,,,280,,11020,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,262.2309,True,synthetic,timing,,,,280,,11021,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,263.7751,True,synthetic,timing,,,,280,,11022,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,315.9657,True,synthetic,timing,,,,280,,11023,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,388.182,True,synthetic,timing,,,,280,,11024,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,335.552,True,synthetic,timing,,,,280,,11025,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,247.8093,True,synthetic,timing,,,,280,,11026,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,328.3463,True,synthetic,timing,,,,280,,11027,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,333.1516,True,synthetic,timing,,,,280,,11028,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,305.0064,True,synthetic,timing,,,,280,,11029,0.8,0.3,30,250
harmony_search,v1000_moderate_seed11,1000,60628,moderate,0,999,5,474.4945,True,synthetic,memory,,,,280,552.375,11000,0.8,0.3,30,250
dijkstra,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,7.3984,True,synthetic,timing,945,115296,,,,,,,,
dijkstra,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,8.7165,True,synthetic,timing,945,115296,,,,,,,,
dijkstra,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,8.2447,True,synthetic,timing,945,115296,,,,,,,,
dijkstra,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,7.3803,True,synthetic,timing,945,115296,,,,,,,,
dijkstra,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,6.8733,True,synthetic,timing,945,115296,,,,,,,,
dijkstra,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,39.7042,True,synthetic,memory,945,115296,,,268.367,,,,,
bellman_ford,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,96.9449,True,synthetic,timing,,610760,6541,,,,,,,
bellman_ford,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,92.6962,True,synthetic,timing,,610760,6541,,,,,,,
bellman_ford,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,100.2515,True,synthetic,timing,,610760,6541,,,,,,,
bellman_ford,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,95.3415,True,synthetic,timing,,610760,6541,,,,,,,
bellman_ford,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,98.0224,True,synthetic,timing,,610760,6541,,,,,,,
bellman_ford,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,823.3011,True,synthetic,memory,,610760,6541,,10418.828,,,,,
astar,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,7.5583,True,synthetic,timing,945,115296,,,,,,,,
astar,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,6.8777,True,synthetic,timing,945,115296,,,,,,,,
astar,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,6.7295,True,synthetic,timing,945,115296,,,,,,,,
astar,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,7.1282,True,synthetic,timing,945,115296,,,,,,,,
astar,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,6.7874,True,synthetic,timing,945,115296,,,,,,,,
astar,v1000_moderate_seed23,1000,61076,moderate,0,999,13.0,44.3586,True,synthetic,memory,945,115296,,,353.398,,,,,
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,63,314.2302,True,synthetic,timing,,,,280,,23000,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,53,332.1038,True,synthetic,timing,,,,280,,23001,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,41,345.9602,True,synthetic,timing,,,,280,,23002,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,90,327.7723,True,synthetic,timing,,,,280,,23003,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,68,337.386,True,synthetic,timing,,,,280,,23004,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,41,368.4526,True,synthetic,timing,,,,280,,23005,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,75,352.0094,True,synthetic,timing,,,,280,,23006,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,120,313.1023,True,synthetic,timing,,,,280,,23007,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,68,296.5008,True,synthetic,timing,,,,280,,23008,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,68,268.2639,True,synthetic,timing,,,,280,,23009,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,41,357.3712,True,synthetic,timing,,,,280,,23010,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,125,418.9248,True,synthetic,timing,,,,280,,23011,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,151,341.5898,True,synthetic,timing,,,,280,,23012,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,69,293.2226,True,synthetic,timing,,,,280,,23013,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,41,329.6078,True,synthetic,timing,,,,280,,23014,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,62,335.2513,True,synthetic,timing,,,,280,,23015,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,27,323.2376,True,synthetic,timing,,,,280,,23016,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,76,261.5967,True,synthetic,timing,,,,280,,23017,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,77,315.5576,True,synthetic,timing,,,,280,,23018,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,119,351.8278,True,synthetic,timing,,,,280,,23019,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,48,355.8198,True,synthetic,timing,,,,280,,23020,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,75,326.2137,True,synthetic,timing,,,,280,,23021,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,40,385.5812,True,synthetic,timing,,,,280,,23022,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,57,318.6849,True,synthetic,timing,,,,280,,23023,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,58,353.1675,True,synthetic,timing,,,,280,,23024,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,48,274.3306,True,synthetic,timing,,,,280,,23025,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,46,336.6271,True,synthetic,timing,,,,280,,23026,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,122,285.4957,True,synthetic,timing,,,,280,,23027,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,68,393.3093,True,synthetic,timing,,,,280,,23028,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,74,327.5382,True,synthetic,timing,,,,280,,23029,0.8,0.3,30,250
harmony_search,v1000_moderate_seed23,1000,61076,moderate,0,999,63,567.4051,True,synthetic,memory,,,,280,596.719,23000,0.8,0.3,30,250
dijkstra,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,8.4947,True,synthetic,timing,944,114377,,,,,,,,
dijkstra,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,7.7093,True,synthetic,timing,944,114377,,,,,,,,
dijkstra,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,7.54,True,synthetic,timing,944,114377,,,,,,,,
dijkstra,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,7.3891,True,synthetic,timing,944,114377,,,,,,,,
dijkstra,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,6.9292,True,synthetic,timing,944,114377,,,,,,,,
dijkstra,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,40.2245,True,synthetic,memory,944,114377,,,274.188,,,,,
bellman_ford,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,116.8675,True,synthetic,timing,,847616,7447,,,,,,,
bellman_ford,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,114.3315,True,synthetic,timing,,847616,7447,,,,,,,
bellman_ford,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,115.8246,True,synthetic,timing,,847616,7447,,,,,,,
bellman_ford,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,114.1017,True,synthetic,timing,,847616,7447,,,,,,,
bellman_ford,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,113.467,True,synthetic,timing,,847616,7447,,,,,,,
bellman_ford,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,1041.7963,True,synthetic,memory,,847616,7447,,10348.172,,,,,
astar,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,7.5539,True,synthetic,timing,944,114377,,,,,,,,
astar,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,6.9739,True,synthetic,timing,944,114377,,,,,,,,
astar,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,6.764,True,synthetic,timing,944,114377,,,,,,,,
astar,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,6.9521,True,synthetic,timing,944,114377,,,,,,,,
astar,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,6.7829,True,synthetic,timing,944,114377,,,,,,,,
astar,v1000_moderate_seed37,1000,60544,moderate,0,999,14.0,43.5807,True,synthetic,memory,944,114377,,,361.461,,,,,
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,26,344.082,True,synthetic,timing,,,,280,,37000,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,72,338.5435,True,synthetic,timing,,,,280,,37001,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,14,445.8902,True,synthetic,timing,,,,280,,37002,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,90,362.1803,True,synthetic,timing,,,,280,,37003,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,114,344.6545,True,synthetic,timing,,,,280,,37004,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,54,280.8311,True,synthetic,timing,,,,280,,37005,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,128,319.5309,True,synthetic,timing,,,,280,,37006,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,45,291.1285,True,synthetic,timing,,,,280,,37007,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,45,333.7722,True,synthetic,timing,,,,280,,37008,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,71,368.255,True,synthetic,timing,,,,280,,37009,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,45,378.1355,True,synthetic,timing,,,,280,,37010,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,14,463.3104,True,synthetic,timing,,,,280,,37011,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,14,328.767,True,synthetic,timing,,,,280,,37012,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,45,326.5934,True,synthetic,timing,,,,280,,37013,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,74,390.474,True,synthetic,timing,,,,280,,37014,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,86,325.8304,True,synthetic,timing,,,,280,,37015,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,49,321.4231,True,synthetic,timing,,,,280,,37016,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,74,435.8372,True,synthetic,timing,,,,280,,37017,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,38,305.6071,True,synthetic,timing,,,,280,,37018,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,110,358.8447,True,synthetic,timing,,,,280,,37019,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,143,303.3808,True,synthetic,timing,,,,280,,37020,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,14,386.9627,True,synthetic,timing,,,,280,,37021,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,14,309.0884,True,synthetic,timing,,,,280,,37022,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,14,435.8048,True,synthetic,timing,,,,280,,37023,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,14,350.5617,True,synthetic,timing,,,,280,,37024,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,170,364.1306,True,synthetic,timing,,,,280,,37025,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,81,382.039,True,synthetic,timing,,,,280,,37026,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,109,329.2108,True,synthetic,timing,,,,280,,37027,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,91,301.6018,True,synthetic,timing,,,,280,,37028,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,66,343.2624,True,synthetic,timing,,,,280,,37029,0.8,0.3,30,250
harmony_search,v1000_moderate_seed37,1000,60544,moderate,0,999,26,618.277,True,synthetic,memory,,,,280,614.609,37000,0.8,0.3,30,250
dijkstra,v1000_dense_seed11,1000,125717,dense,0,999,6.0,11.9348,True,synthetic,timing,807,202850,,,,,,,,
dijkstra,v1000_dense_seed11,1000,125717,dense,0,999,6.0,11.1549,True,synthetic,timing,807,202850,,,,,,,,
dijkstra,v1000_dense_seed11,1000,125717,dense,0,999,6.0,11.063,True,synthetic,timing,807,202850,,,,,,,,
dijkstra,v1000_dense_seed11,1000,125717,dense,0,999,6.0,11.4734,True,synthetic,timing,807,202850,,,,,,,,
dijkstra,v1000_dense_seed11,1000,125717,dense,0,999,6.0,12.6488,True,synthetic,timing,807,202850,,,,,,,,
dijkstra,v1000_dense_seed11,1000,125717,dense,0,999,6.0,67.8635,True,synthetic,memory,807,202850,,,326.898,,,,,
bellman_ford,v1000_dense_seed11,1000,125717,dense,0,999,6.0,198.951,True,synthetic,timing,,1257170,7296,,,,,,,
bellman_ford,v1000_dense_seed11,1000,125717,dense,0,999,6.0,194.9823,True,synthetic,timing,,1257170,7296,,,,,,,
bellman_ford,v1000_dense_seed11,1000,125717,dense,0,999,6.0,196.5987,True,synthetic,timing,,1257170,7296,,,,,,,
bellman_ford,v1000_dense_seed11,1000,125717,dense,0,999,6.0,193.8264,True,synthetic,timing,,1257170,7296,,,,,,,
bellman_ford,v1000_dense_seed11,1000,125717,dense,0,999,6.0,201.1273,True,synthetic,timing,,1257170,7296,,,,,,,
bellman_ford,v1000_dense_seed11,1000,125717,dense,0,999,6.0,1745.8684,True,synthetic,memory,,1257170,7296,,21553.773,,,,,
astar,v1000_dense_seed11,1000,125717,dense,0,999,6.0,11.9287,True,synthetic,timing,807,202850,,,,,,,,
astar,v1000_dense_seed11,1000,125717,dense,0,999,6.0,12.0725,True,synthetic,timing,807,202850,,,,,,,,
astar,v1000_dense_seed11,1000,125717,dense,0,999,6.0,11.4849,True,synthetic,timing,807,202850,,,,,,,,
astar,v1000_dense_seed11,1000,125717,dense,0,999,6.0,11.1992,True,synthetic,timing,807,202850,,,,,,,,
astar,v1000_dense_seed11,1000,125717,dense,0,999,6.0,11.1845,True,synthetic,timing,807,202850,,,,,,,,
astar,v1000_dense_seed11,1000,125717,dense,0,999,6.0,75.4907,True,synthetic,memory,807,202850,,,433.422,,,,,
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,17,628.7762,True,synthetic,timing,,,,280,,11000,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,76,622.9788,True,synthetic,timing,,,,280,,11001,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,17,623.6629,True,synthetic,timing,,,,280,,11002,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,111,651.0796,True,synthetic,timing,,,,280,,11003,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,61,705.8512,True,synthetic,timing,,,,280,,11004,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,95,482.3748,True,synthetic,timing,,,,280,,11005,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,85,615.5584,True,synthetic,timing,,,,280,,11006,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,91,542.603,True,synthetic,timing,,,,280,,11007,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,31,546.3448,True,synthetic,timing,,,,280,,11008,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,89,574.5928,True,synthetic,timing,,,,280,,11009,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,27,628.6481,True,synthetic,timing,,,,280,,11010,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,17,664.1214,True,synthetic,timing,,,,280,,11011,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,80,656.0351,True,synthetic,timing,,,,280,,11012,0.8,0.3,30,250
harmony_search,v1000_dense_seed11,1000,125717,dense,0,999,119,582.3395,True,synthetic,timing,,,,280,,11013,0.8,0.3,30,250
